search-number,evaluation,evals-requested-so-far,number_of_agents*,number_of_opinion_dimensions*,model*,boundary_mean*,set-seed?*,avoid_seed_control?*,boundary_distribution*,conformity_mean*,conformity_distribution*,boundary_std*,network_type*,scale_free_degree*,scale_free_selection-mu*,scale_free_selection-sigma*,scale_free_selection-distribution*,media_house_distribution*,number_of_media_houses*,media_house_distribution_normal_mean*,media_house_distribution_normal_std*,opinion_distribution*,opinion_mean*,opinion_std*,save_end_sim_data*,endsimdirectory*,use_media_influence_factor?*,media_influence_factor*,silence_alpha*,silence_tau*,silence_delta0*,classify_proponents_by_boundary?*,use_silence?*,random-seed,min-result,max-result,mean-result,stdev-result,final-step-result,triplet_id,triplet_mean,triplet_std,triplet_range
1,40,180,1000,1,"""HK""",0.23,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",4,0.5,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.9,"""normal""",0.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.5,0.6000000000000001,9,-0.8,False,False,"""-1465885671""",0.8496180489472663,0.8496180489472663,0.8496180489472663,0,0.8496180489472663,13,0.8477948688277541,0.0023225308286541004,0.005100829110050609
1,41,180,1000,1,"""HK""",0.23,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",4,0.5,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.9,"""normal""",0.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.5,0.6000000000000001,9,-0.8,False,False,"""-311161752""",0.8492493376987803,0.8492493376987803,0.8492493376987803,0,0.8492493376987803,13,0.8477948688277541,0.0023225308286541004,0.005100829110050609
1,42,180,1000,1,"""HK""",0.23,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",4,0.5,1.0,"""uniform""","""deterministic-normal""",15,-0.0999999999999999,0.9,"""normal""",0.0,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.5,0.6000000000000001,9,-0.8,False,False,"""-169595994""",0.8445172198372157,0.8445172198372157,0.8445172198372157,0,0.8445172198372157,13,0.8477948688277541,0.0023225308286541004,0.005100829110050609
1,43,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",2,-0.1999999999999999,-1.0,"""uniform""","""deterministic-normal""",40,0.9000000000000001,0.5,"""normal""",-0.2999999999999999,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.8,1,0.9000000000000001,True,True,"""1610801257""",0.6189198409319291,0.6189198409319291,0.6189198409319291,0,0.6189198409319291,14,0.6177540938678265,0.0021013765126640096,0.004734744009496694
1,44,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",2,-0.1999999999999999,-1.0,"""uniform""","""deterministic-normal""",40,0.9000000000000001,0.5,"""normal""",-0.2999999999999999,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.8,1,0.9000000000000001,True,True,"""-1403235477""",0.614803848331027,0.614803848331027,0.614803848331027,0,0.614803848331027,14,0.6177540938678265,0.0021013765126640096,0.004734744009496694
1,45,180,1000,1,"""HK""",0.17,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",2,-0.1999999999999999,-1.0,"""uniform""","""deterministic-normal""",40,0.9000000000000001,0.5,"""normal""",-0.2999999999999999,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.8,1,0.9000000000000001,True,True,"""704912143""",0.6195385923405237,0.6195385923405237,0.6195385923405237,0,0.6195385923405237,14,0.6177540938678265,0.0021013765126640096,0.004734744009496694
1,46,180,1000,1,"""HK""",0.28,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",5,-0.8,-0.0999999999999999,"""uniform""","""deterministic-normal""",40,-1.0,0.6000000000000001,"""normal""",-0.0999999999999999,0.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.7000000000000001,0.9,5,0.2000000000000001,False,False,"""1940346427""",0.6191712554058668,0.6191712554058668,0.6191712554058668,0,0.6191712554058668,15,0.6248651496700646,0.004027650810113646,0.00867362939807359
1,47,180,1000,1,"""HK""",0.28,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",5,-0.8,-0.0999999999999999,"""uniform""","""deterministic-normal""",40,-1.0,0.6000000000000001,"""normal""",-0.0999999999999999,0.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.7000000000000001,0.9,5,0.2000000000000001,False,False,"""-1042493406""",0.6275793088003864,0.6275793088003864,0.6275793088003864,0,0.6275793088003864,15,0.6248651496700646,0.004027650810113646,0.00867362939807359
1,48,180,1000,1,"""HK""",0.28,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",5,-0.8,-0.0999999999999999,"""uniform""","""deterministic-normal""",40,-1.0,0.6000000000000001,"""normal""",-0.0999999999999999,0.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.7000000000000001,0.9,5,0.2000000000000001,False,False,"""-499060133""",0.6278448848039404,0.6278448848039404,0.6278448848039404,0,0.6278448848039404,15,0.6248651496700646,0.004027650810113646,0.00867362939807359
1,49,180,1000,1,"""HK""",0.23,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",4,0.8,-0.2999999999999999,"""uniform""","""deterministic-normal""",25,1.0,0.1,"""normal""",0.3,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.3,8,1.0,False,False,"""1340459205""",0.7248210929128388,0.7248210929128388,0.7248210929128388,0,0.7248210929128388,16,0.7245949053123456,0.030301065851277845,0.07422111605095283
1,50,180,1000,1,"""HK""",0.23,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",4,0.8,-0.2999999999999999,"""uniform""","""deterministic-normal""",25,1.0,0.1,"""normal""",0.3,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.3,8,1.0,False,False,"""711701918""",0.6873712534866225,0.6873712534866225,0.6873712534866225,0,0.6873712534866225,16,0.7245949053123456,0.030301065851277845,0.07422111605095283
1,51,180,1000,1,"""HK""",0.23,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",4,0.8,-0.2999999999999999,"""uniform""","""deterministic-normal""",25,1.0,0.1,"""normal""",0.3,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.3,8,1.0,False,False,"""1101148262""",0.7615923695375754,0.7615923695375754,0.7615923695375754,0,0.7615923695375754,16,0.7245949053123456,0.030301065851277845,0.07422111605095283
1,52,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,-1.0,0.0,"""uniform""","""deterministic-normal""",40,0.7000000000000002,0.1,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.5,4,-0.8,False,False,"""663033696""",0.762567672483394,0.762567672483394,0.762567672483394,0,0.762567672483394,17,0.7591679657780573,0.08926915048547499,0.21858456796705328
1,53,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,-1.0,0.0,"""uniform""","""deterministic-normal""",40,0.7000000000000002,0.1,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.5,4,-0.8,False,False,"""1780224230""",0.8667603964089157,0.8667603964089157,0.8667603964089157,0,0.8667603964089157,17,0.7591679657780573,0.08926915048547499,0.21858456796705328
1,54,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,-1.0,0.0,"""uniform""","""deterministic-normal""",40,0.7000000000000002,0.1,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.5,4,-0.8,False,False,"""1185154563""",0.6481758284418624,0.6481758284418624,0.6481758284418624,0,0.6481758284418624,17,0.7591679657780573,0.08926915048547499,0.21858456796705328
1,55,180,1000,1,"""HK""",0.25,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",5,-0.5,0.0,"""uniform""","""deterministic-normal""",45,-0.6,0.2,"""normal""",-0.7,0.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,1.0,6,-0.3999999999999999,True,False,"""114303725""",0.6166734756884579,0.6166734756884579,0.6166734756884579,0,0.6166734756884579,18,0.61452100785336,0.0017970786644371886,0.0043989150893571916
1,56,180,1000,1,"""HK""",0.25,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",5,-0.5,0.0,"""uniform""","""deterministic-normal""",45,-0.6,0.2,"""normal""",-0.7,0.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,1.0,6,-0.3999999999999999,True,False,"""-1957883490""",0.6146149872725213,0.6146149872725213,0.6146149872725213,0,0.6146149872725213,18,0.61452100785336,0.0017970786644371886,0.0043989150893571916
1,57,180,1000,1,"""HK""",0.25,False,True,"""normal""",1,"""constant""",0.5,"""Scale-free""",5,-0.5,0.0,"""uniform""","""deterministic-normal""",45,-0.6,0.2,"""normal""",-0.7,0.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,1.0,6,-0.3999999999999999,True,False,"""1591240353""",0.6122745605991007,0.6122745605991007,0.6122745605991007,0,0.6122745605991007,18,0.61452100785336,0.0017970786644371886,0.0043989150893571916
1,58,180,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",2,-1.0,0.2000000000000001,"""uniform""","""deterministic-normal""",5,-0.8,0.1,"""normal""",-0.0999999999999999,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.6000000000000001,7,0.2000000000000001,False,False,"""-1824683406""",0.642971449935917,0.642971449935917,0.642971449935917,0,0.642971449935917,19,0.6389168690727677,0.004514897898700189,0.010353491019333028
1,59,180,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",2,-1.0,0.2000000000000001,"""uniform""","""deterministic-normal""",5,-0.8,0.1,"""normal""",-0.0999999999999999,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.6000000000000001,7,0.2000000000000001,False,False,"""-654789629""",0.6411611983658019,0.6411611983658019,0.6411611983658019,0,0.6411611983658019,19,0.6389168690727677,0.004514897898700189,0.010353491019333028
1,60,180,1000,1,"""HK""",0.0999999999999999,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",2,-1.0,0.2000000000000001,"""uniform""","""deterministic-normal""",5,-0.8,0.1,"""normal""",-0.0999999999999999,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.9,0.6000000000000001,7,0.2000000000000001,False,False,"""-1213807727""",0.632617958916584,0.632617958916584,0.632617958916584,0,0.632617958916584,19,0.6389168690727677,0.004514897898700189,0.010353491019333028
1,61,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",5,0.1,0.5,"""uniform""","""deterministic-normal""",50,0.9000000000000001,0.3,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,8,0.5,True,True,"""1209679780""",20.999872125260147,20.999872125260147,20.999872125260147,0,20.999872125260147,20,19.99937862595482,1.414988468017989,3.0016982628649913
1,62,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",5,0.1,0.5,"""uniform""","""deterministic-normal""",50,0.9000000000000001,0.3,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,8,0.5,True,True,"""1853226524""",20.99998100773465,20.99998100773465,20.99998100773465,0,20.99998100773465,20,19.99937862595482,1.414988468017989,3.0016982628649913
1,63,180,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.0,"""Scale-free""",5,0.1,0.5,"""uniform""","""deterministic-normal""",50,0.9000000000000001,0.3,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.4,8,0.5,True,True,"""1460518904""",17.99828274486966,17.99828274486966,17.99828274486966,0,17.99828274486966,20,19.99937862595482,1.414988468017989,3.0016982628649913
1,64,180,1000,1,"""HK""",0.12,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",1,-0.2999999999999999,-0.2999999999999999,"""uniform""","""deterministic-normal""",0,-0.2999999999999999,0.6000000000000001,"""normal""",0.5,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.2,0.7000000000000001,8,-0.2999999999999999,True,True,"""-237763815""",0.662446422623372,0.662446422623372,0.662446422623372,0,0.662446422623372,21,0.6557220168530166,0.010978307827778918,0.02423812199151698
1,65,180,1000,1,"""HK""",0.12,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",1,-0.2999999999999999,-0.2999999999999999,"""uniform""","""deterministic-normal""",0,-0.2999999999999999,0.6000000000000001,"""normal""",0.5,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.2,0.7000000000000001,8,-0.2999999999999999,True,True,"""657330184""",0.6644788749635973,0.6644788749635973,0.6644788749635973,0,0.6644788749635973,21,0.6557220168530166,0.010978307827778918,0.02423812199151698
1,66,180,1000,1,"""HK""",0.12,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",1,-0.2999999999999999,-0.2999999999999999,"""uniform""","""deterministic-normal""",0,-0.2999999999999999,0.6000000000000001,"""normal""",0.5,0.2,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.2,0.7000000000000001,8,-0.2999999999999999,True,True,"""1794082042""",0.6402407529720803,0.6402407529720803,0.6402407529720803,0,0.6402407529720803,21,0.6557220168530166,0.010978307827778918,0.02423812199151698
1,67,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,0.4000000000000001,0.2000000000000001,"""uniform""","""deterministic-normal""",5,-0.5,0.3,"""normal""",1.0,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.5,8,0.0,True,False,"""-2095953753""",0.5943348321835437,0.5943348321835437,0.5943348321835437,0,0.5943348321835437,22,0.601089870242907,0.005503552689640764,0.013480800497743473
1,68,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,0.4000000000000001,0.2000000000000001,"""uniform""","""deterministic-normal""",5,-0.5,0.3,"""normal""",1.0,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.5,8,0.0,True,False,"""-464221954""",0.6078156326812871,0.6078156326812871,0.6078156326812871,0,0.6078156326812871,22,0.601089870242907,0.005503552689640764,0.013480800497743473
1,69,180,1000,1,"""HK""",0.13,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,0.4000000000000001,0.2000000000000001,"""uniform""","""deterministic-normal""",5,-0.5,0.3,"""normal""",1.0,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.8,0.5,8,0.0,True,False,"""567309331""",0.6011191458638904,0.6011191458638904,0.6011191458638904,0,0.6011191458638904,22,0.601089870242907,0.005503552689640764,0.013480800497743473
1,70,180,1000,1,"""HK""",0.2,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",5,0.6000000000000001,-0.0999999999999999,"""uniform""","""deterministic-normal""",0,0.4000000000000001,0.7000000000000001,"""normal""",-0.9,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.9,2,0.7000000000000002,False,False,"""1103137023""",0.6794013069179254,0.6794013069179254,0.6794013069179254,0,0.6794013069179254,23,0.6903913960054223,0.01409435256686441,0.030886161990542393
1,71,180,1000,1,"""HK""",0.2,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",5,0.6000000000000001,-0.0999999999999999,"""uniform""","""deterministic-normal""",0,0.4000000000000001,0.7000000000000001,"""normal""",-0.9,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.9,2,0.7000000000000002,False,False,"""-1111785518""",0.6814854121898738,0.6814854121898738,0.6814854121898738,0,0.6814854121898738,23,0.6903913960054223,0.01409435256686441,0.030886161990542393
1,72,180,1000,1,"""HK""",0.2,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",5,0.6000000000000001,-0.0999999999999999,"""uniform""","""deterministic-normal""",0,0.4000000000000001,0.7000000000000001,"""normal""",-0.9,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.9,2,0.7000000000000002,False,False,"""346169805""",0.7102874689084678,0.7102874689084678,0.7102874689084678,0,0.7102874689084678,23,0.6903913960054223,0.01409435256686441,0.030886161990542393
1,73,180,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",5,-0.5,-0.8,"""uniform""","""deterministic-normal""",45,0.1,0.5,"""normal""",0.8,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,0.0,4,-0.7,False,False,"""297568225""",0.8270483292545923,0.8270483292545923,0.8270483292545923,0,0.8270483292545923,24,0.8302123598912322,0.005076113943425382,0.011161018187918148
1,74,180,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",5,-0.5,-0.8,"""uniform""","""deterministic-normal""",45,0.1,0.5,"""normal""",0.8,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,0.0,4,-0.7,False,False,"""499386205""",0.837374884303511,0.837374884303511,0.837374884303511,0,0.837374884303511,24,0.8302123598912322,0.005076113943425382,0.011161018187918148
1,75,180,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.2,"""Scale-free""",5,-0.5,-0.8,"""uniform""","""deterministic-normal""",45,0.1,0.5,"""normal""",0.8,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,0.0,4,-0.7,False,False,"""945733357""",0.8262138661155929,0.8262138661155929,0.8262138661155929,0,0.8262138661155929,24,0.8302123598912322,0.005076113943425382,0.011161018187918148
1,76,180,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,-0.5,"""uniform""","""deterministic-normal""",40,-0.6,0.8,"""normal""",-0.2999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.5,0.9,4,0.1,False,False,"""-667050668""",0.894112320555125,0.894112320555125,0.894112320555125,0,0.894112320555125,25,0.9005950451947732,0.010940986566372057,0.02433421389757029
1,77,180,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,-0.5,"""uniform""","""deterministic-normal""",40,-0.6,0.8,"""normal""",-0.2999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.5,0.9,4,0.1,False,False,"""487226591""",0.9160035144633822,0.9160035144633822,0.9160035144633822,0,0.9160035144633822,25,0.9005950451947732,0.010940986566372057,0.02433421389757029
1,78,180,1000,1,"""HK""",0.02,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,-0.5,"""uniform""","""deterministic-normal""",40,-0.6,0.8,"""normal""",-0.2999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.5,0.9,4,0.1,False,False,"""712180639""",0.891669300565812,0.891669300565812,0.891669300565812,0,0.891669300565812,25,0.9005950451947732,0.010940986566372057,0.02433421389757029
1,79,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,0.5,1.0,"""uniform""","""deterministic-normal""",40,0.0,0.1,"""normal""",0.2000000000000001,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,1.0,0,0.9000000000000001,False,True,"""-906046251""",0.833071376884614,0.833071376884614,0.833071376884614,0,0.833071376884614,26,0.8319161346853119,0.0016116858722464834,0.003434438634315029
1,80,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,0.5,1.0,"""uniform""","""deterministic-normal""",40,0.0,0.1,"""normal""",0.2000000000000001,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,1.0,0,0.9000000000000001,False,True,"""-521259331""",0.8296369382502989,0.8296369382502989,0.8296369382502989,0,0.8296369382502989,26,0.8319161346853119,0.0016116858722464834,0.003434438634315029
1,81,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.3,"""Scale-free""",5,0.5,1.0,"""uniform""","""deterministic-normal""",40,0.0,0.1,"""normal""",0.2000000000000001,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.3,1.0,0,0.9000000000000001,False,True,"""-2105054865""",0.8330400889210229,0.8330400889210229,0.8330400889210229,0,0.8330400889210229,26,0.8319161346853119,0.0016116858722464834,0.003434438634315029
1,82,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",5,0.1,-0.2999999999999999,"""uniform""","""deterministic-normal""",5,0.1,0.7000000000000001,"""normal""",-0.7,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,8,-0.0999999999999999,True,True,"""-568155578""",0.9452804236297776,0.9452804236297776,0.9452804236297776,0,0.9452804236297776,27,0.9479240920072914,0.002005118689991975,0.004853767489439997
1,83,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",5,0.1,-0.2999999999999999,"""uniform""","""deterministic-normal""",5,0.1,0.7000000000000001,"""normal""",-0.7,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,8,-0.0999999999999999,True,True,"""-630217870""",0.9483576612728788,0.9483576612728788,0.9483576612728788,0,0.9483576612728788,27,0.9479240920072914,0.002005118689991975,0.004853767489439997
1,84,180,1000,1,"""HK""",0.22,False,True,"""normal""",1,"""constant""",0.4,"""Scale-free""",5,0.1,-0.2999999999999999,"""uniform""","""deterministic-normal""",5,0.1,0.7000000000000001,"""normal""",-0.7,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,8,-0.0999999999999999,True,True,"""1843679967""",0.9501341911192176,0.9501341911192176,0.9501341911192176,0,0.9501341911192176,27,0.9479240920072914,0.002005118689991975,0.004853767489439997
1,85,180,1000,1,"""HK""",0.08,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.2999999999999999,-0.9,"""uniform""","""deterministic-normal""",40,0.6000000000000001,0.6000000000000001,"""normal""",0.4000000000000001,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.2,9,-0.1999999999999999,False,False,"""-1378663650""",0.824813343091196,0.824813343091196,0.824813343091196,0,0.824813343091196,28,0.8262217954559615,0.0009990777575531033,0.0022097918860658483
1,86,180,1000,1,"""HK""",0.08,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.2999999999999999,-0.9,"""uniform""","""deterministic-normal""",40,0.6000000000000001,0.6000000000000001,"""normal""",0.4000000000000001,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.2,9,-0.1999999999999999,False,False,"""293976216""",0.8270231349772619,0.8270231349772619,0.8270231349772619,0,0.8270231349772619,28,0.8262217954559615,0.0009990777575531033,0.0022097918860658483
1,87,180,1000,1,"""HK""",0.08,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",2,-0.2999999999999999,-0.9,"""uniform""","""deterministic-normal""",40,0.6000000000000001,0.6000000000000001,"""normal""",0.4000000000000001,0.1,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,0.1,0.2,9,-0.1999999999999999,False,False,"""1603105883""",0.8268289082994269,0.8268289082994269,0.8268289082994269,0,0.8268289082994269,28,0.8262217954559615,0.0009990777575531033,0.0022097918860658483
