"search-number","evaluation","evals-requested-so-far","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","avoid_seed_control?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","1478","1488","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.5","0.9000000000000001","""uniform""","""deterministic-normal""","20","-0.19999999999999996","0.4","""normal""","-0.09999999999999998","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","3","1","true","false","""1217434166""","3.995511010308209","3.995511010308209","3.995511010308209","0","3.995511010308209"
"1","1479","1488","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.5","0.9000000000000001","""uniform""","""deterministic-normal""","20","-0.19999999999999996","0.4","""normal""","-0.09999999999999998","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","3","1","true","false","""-887071351""","3.999235677955029","3.999235677955029","3.999235677955029","0","3.999235677955029"
"1","1480","1491","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.8","false","false","""-1427262296""","325.99993485321664","325.99993485321664","325.99993485321664","0","325.99993485321664"
"1","1481","1491","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.8","false","false","""375471615""","335.9999309710438","335.9999309710438","335.9999309710438","0","335.9999309710438"
"1","1482","1491","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.8","false","false","""869759054""","308.99995882083965","308.99995882083965","308.99995882083965","0","308.99995882083965"
"1","1483","1494","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","0.9000000000000001","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.9000000000000001","false","true","""-1292869207""","326.999878834308","326.999878834308","326.999878834308","0","326.999878834308"
"1","1484","1494","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","0.9000000000000001","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.9000000000000001","false","true","""331611522""","322.9995965538413","322.9995965538413","322.9995965538413","0","322.9995965538413"
"1","1485","1494","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","0.9000000000000001","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.9000000000000001","false","true","""270476192""","334.999721627712","334.999721627712","334.999721627712","0","334.999721627712"
"1","1486","1497","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.3999999999999999","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","7","0.8","true","false","""-2041413635""","305.99910816275644","305.99910816275644","305.99910816275644","0","305.99910816275644"
"1","1487","1497","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.3999999999999999","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","7","0.8","true","false","""745759079""","228.9997937231605","228.9997937231605","228.9997937231605","0","228.9997937231605"
"1","1488","1497","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","0.5","""normal""","-0.3999999999999999","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","7","0.8","true","false","""-1194201247""","151.9998220368018","151.9998220368018","151.9998220368018","0","151.9998220368018"
"1","1489","1500","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","25","-0.3999999999999999","1","""normal""","0","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","2","1","false","true","""1306182631""","139.99997017767927","139.99997017767927","139.99997017767927","0","139.99997017767927"
"1","1490","1500","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","25","-0.3999999999999999","1","""normal""","0","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","2","1","false","true","""1979259934""","153.99999135279077","153.99999135279077","153.99999135279077","0","153.99999135279077"
"1","1491","1500","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","25","-0.3999999999999999","1","""normal""","0","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","2","1","false","true","""1379750336""","147.99964351656484","147.99964351656484","147.99964351656484","0","147.99964351656484"
"1","1492","1503","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.40000000000000013","1","""uniform""","""deterministic-normal""","30","-0.5","1","""normal""","-0.19999999999999996","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.30000000000000004","5","1","true","false","""-610876271""","138.99953177668257","138.99953177668257","138.99953177668257","0","138.99953177668257"
"1","1493","1503","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.40000000000000013","1","""uniform""","""deterministic-normal""","30","-0.5","1","""normal""","-0.19999999999999996","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.30000000000000004","5","1","true","false","""2070493315""","57.99912880345512","57.99912880345512","57.99912880345512","0","57.99912880345512"
"1","1494","1503","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.40000000000000013","1","""uniform""","""deterministic-normal""","30","-0.5","1","""normal""","-0.19999999999999996","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.30000000000000004","5","1","true","false","""573287891""","2.988969733426944","2.988969733426944","2.988969733426944","0","2.988969733426944"
"1","1495","1509","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.5","1","""uniform""","""deterministic-normal""","20","-0.09999999999999998","0.4","""normal""","-0.09999999999999998","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","7","1","true","true","""-250748404""","259.9996346485587","259.9996346485587","259.9996346485587","0","259.9996346485587"
"1","1496","1509","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.5","1","""uniform""","""deterministic-normal""","20","-0.09999999999999998","0.4","""normal""","-0.09999999999999998","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","7","1","true","true","""-472125940""","258.9998586880889","258.9998586880889","258.9998586880889","0","258.9998586880889"
"1","1497","1509","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.5","1","""uniform""","""deterministic-normal""","20","-0.09999999999999998","0.4","""normal""","-0.09999999999999998","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","7","1","true","true","""-1305643229""","324.9999010267248","324.9999010267248","324.9999010267248","0","324.9999010267248"
"1","1498","1512","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.9000000000000001","true","false","""-2041622020""","296.9998790172279","296.9998790172279","296.9998790172279","0","296.9998790172279"
"1","1499","1512","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.9000000000000001","true","false","""2132713264""","275.99985611764845","275.99985611764845","275.99985611764845","0","275.99985611764845"
"1","1500","1512","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.9000000000000001","true","false","""740887466""","259.99979621835473","259.99979621835473","259.99979621835473","0","259.99979621835473"
"1","1501","1515","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","0.9000000000000001","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","0","0.9000000000000001","false","false","""-57836712""","179.99998800689858","179.99998800689858","179.99998800689858","0","179.99998800689858"
"1","1502","1515","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","0.9000000000000001","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","0","0.9000000000000001","false","false","""-1558667002""","214.99984421501847","214.99984421501847","214.99984421501847","0","214.99984421501847"
"1","1503","1515","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","0.9000000000000001","""uniform""","""deterministic-normal""","30","0.10000000000000009","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","0","0.9000000000000001","false","false","""-1941869770""","310.9998389665178","310.9998389665178","310.9998389665178","0","310.9998389665178"
"1","1504","1518","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","-0.09999999999999998","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","0","0.9000000000000001","false","false","""200685055""","311.9999847876192","311.9999847876192","311.9999847876192","0","311.9999847876192"
"1","1505","1518","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","-0.09999999999999998","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","0","0.9000000000000001","false","false","""629701578""","317.9992140024055","317.9992140024055","317.9992140024055","0","317.9992140024055"
"1","1506","1518","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","-0.09999999999999998","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","0","0.9000000000000001","false","false","""-1719714290""","310.9999853648878","310.9999853648878","310.9999853648878","0","310.9999853648878"
"1","1507","1521","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","0.7000000000000002","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.7000000000000001","2","0.40000000000000013","false","true","""1078915690""","160.99991634353944","160.99991634353944","160.99991634353944","0","160.99991634353944"
"1","1508","1521","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","0.7000000000000002","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.7000000000000001","2","0.40000000000000013","false","true","""1314877122""","168.99955432288817","168.99955432288817","168.99955432288817","0","168.99955432288817"
"1","1509","1521","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","0.7000000000000002","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.7000000000000001","2","0.40000000000000013","false","true","""1818115982""","152.99989455410832","152.99989455410832","152.99989455410832","0","152.99989455410832"
"1","1510","1524","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0","""Scale-free""","2","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.3999999999999999","1","""normal""","0.20000000000000018","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","false","""208565908""","35.999750770821436","35.999750770821436","35.999750770821436","0","35.999750770821436"
"1","1511","1524","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0","""Scale-free""","2","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.3999999999999999","1","""normal""","0.20000000000000018","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","false","""590423397""","86.9998888917258","86.9998888917258","86.9998888917258","0","86.9998888917258"
"1","1512","1524","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0","""Scale-free""","2","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.3999999999999999","1","""normal""","0.20000000000000018","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","false","""-1187173440""","38.998888754675654","38.998888754675654","38.998888754675654","0","38.998888754675654"
"1","1513","1527","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.2","""Scale-free""","1","0.20000000000000018","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.8","6","0.9000000000000001","true","false","""1876435406""","0.9284297534275071","0.9284297534275071","0.9284297534275071","0","0.9284297534275071"
"1","1514","1527","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.2","""Scale-free""","1","0.20000000000000018","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.8","6","0.9000000000000001","true","false","""-1737751071""","0.92867206001575","0.92867206001575","0.92867206001575","0","0.92867206001575"
"1","1515","1527","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.2","""Scale-free""","1","0.20000000000000018","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.8","6","0.9000000000000001","true","false","""-78815114""","0.9223956836195204","0.9223956836195204","0.9223956836195204","0","0.9223956836195204"
"1","1516","1530","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.29999999999999993","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","9","0.5","true","true","""-290435705""","191.99970445765103","191.99970445765103","191.99970445765103","0","191.99970445765103"
"1","1517","1530","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.29999999999999993","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","9","0.5","true","true","""1289028147""","253.99944701279904","253.99944701279904","253.99944701279904","0","253.99944701279904"
"1","1518","1530","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.29999999999999993","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","9","0.5","true","true","""225949654""","243.99986622992017","243.99986622992017","243.99986622992017","0","243.99986622992017"
"1","1519","1533","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.40000000000000013","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","0.20000000000000018","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","true","""-1064344475""","62.99983374964496","62.99983374964496","62.99983374964496","0","62.99983374964496"
"1","1520","1533","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.40000000000000013","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","0.20000000000000018","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","true","""-1436870203""","66.99983154320931","66.99983154320931","66.99983154320931","0","66.99983154320931"
"1","1521","1533","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.40000000000000013","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","0.20000000000000018","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","true","""-822928693""","113.99998068863461","113.99998068863461","113.99998068863461","0","113.99998068863461"
"1","1522","1536","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","2","-0.19999999999999996","0.9000000000000001","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","0.20000000000000018","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","0.4","0","0.9000000000000001","false","true","""-1184287057""","0.9070795226888135","0.9070795226888135","0.9070795226888135","0","0.9070795226888135"
"1","1523","1536","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","2","-0.19999999999999996","0.9000000000000001","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","0.20000000000000018","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","0.4","0","0.9000000000000001","false","true","""1863127067""","0.9316596533793191","0.9316596533793191","0.9316596533793191","0","0.9316596533793191"
"1","1524","1536","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","2","-0.19999999999999996","0.9000000000000001","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","0.20000000000000018","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","0.4","0","0.9000000000000001","false","true","""-1163131018""","0.9373883188268409","0.9373883188268409","0.9373883188268409","0","0.9373883188268409"
"1","1525","1539","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","20","0","0.30000000000000004","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.9000000000000001","false","false","""-1208390133""","75.99986093199297","75.99986093199297","75.99986093199297","0","75.99986093199297"
"1","1526","1539","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","20","0","0.30000000000000004","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.9000000000000001","false","false","""-1405638366""","38.99990792939054","38.99990792939054","38.99990792939054","0","38.99990792939054"
"1","1527","1539","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.1","""Scale-free""","4","0.30000000000000004","1","""uniform""","""deterministic-normal""","20","0","0.30000000000000004","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","0.9000000000000001","false","false","""2078365599""","41.99793040455498","41.99793040455498","41.99793040455498","0","41.99793040455498"
"1","1528","1542","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.8","true","true","""-777495604""","323.9996491517839","323.9996491517839","323.9996491517839","0","323.9996491517839"
"1","1529","1542","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.8","true","true","""-24812627""","344.99973123930516","344.99973123930516","344.99973123930516","0","344.99973123930516"
"1","1530","1542","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.4","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.8","true","true","""1390971951""","332.999969752765","332.999969752765","332.999969752765","0","332.999969752765"
"1","1531","1545","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.2","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","0.30000000000000004","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","4","1","false","true","""-1303579367""","93.99932091853351","93.99932091853351","93.99932091853351","0","93.99932091853351"
"1","1532","1545","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.2","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","0.30000000000000004","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","4","1","false","true","""-1942266828""","53.99969391901439","53.99969391901439","53.99969391901439","0","53.99969391901439"
"1","1533","1545","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.2","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","0.30000000000000004","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.6000000000000001","4","1","false","true","""-1896216270""","32.999747951268525","32.999747951268525","32.999747951268525","0","32.999747951268525"
"1","1534","1548","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.7000000000000002","true","false","""-986059494""","252.9995703991977","252.9995703991977","252.9995703991977","0","252.9995703991977"
"1","1535","1548","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.7000000000000002","true","false","""-1115284112""","339.9997953298696","339.9997953298696","339.9997953298696","0","339.9997953298696"
"1","1536","1548","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0","1","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.7000000000000002","true","false","""-1033532112""","281.99979582318304","281.99979582318304","281.99979582318304","0","281.99979582318304"
"1","1537","1551","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","0.8","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","-0.19999999999999996","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.5","3","1","false","true","""-1848727218""","29.999493363328643","29.999493363328643","29.999493363328643","0","29.999493363328643"
