Sim_ID,Seed,Population,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD
488,1,129,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0
489,1,129,0.25,64,2,0.3,constant,0.1,openly-listen,95.9,98.1,1.03,96.9,0.162
490,1,129,0.25,64,2,0.3,constant,0.1,vaguely-speak,95.9,98.1,1.03,96.9,0.162
491,1,129,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
492,1,129,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
493,1,129,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
494,1,129,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
495,1,129,0.25,64,2,0.3,constant,1,openly-listen,100,99.6,1,100,0
496,1,129,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0
497,1,129,0.25,64,2,0.3,uniform,0.1,openly-listen,56.7,79.8,1.55,64.2,0.374
498,1,129,0.25,64,2,0.3,uniform,0.1,vaguely-speak,100,99.6,1,100,0
499,1,129,0.25,64,2,0.3,uniform,0.5,openly-listen,53.7,76.8,1.67,59.4,0.392
500,1,129,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
501,1,129,0.25,64,2,0.3,uniform,0.9,openly-listen,57.4,79,1.58,62.8,0.368
502,1,129,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
503,1,129,0.25,64,2,0.3,uniform,1,openly-listen,53.1,76.8,1.67,59.4,0.397
504,1,129,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0
541,1,257,0.05,4,2,0.1,constant,0.5,openly-listen,11.8,9.7,75.31,0.9,0.487
542,1,257,0.05,4,2,0.1,constant,0.5,vaguely-speak,11.8,9.7,75.31,0.9,0.487
543,1,257,0.05,4,2,0.1,constant,0.9,openly-listen,11.9,9.6,76.36,0.9,0.484
544,1,257,0.05,4,2,0.1,constant,0.9,vaguely-speak,11.9,9.6,76.36,0.9,0.484
545,1,257,0.05,4,2,0.1,constant,1,openly-listen,11.8,9.9,73.47,1,0.486
546,1,257,0.05,4,2,0.1,constant,1,vaguely-speak,11.8,9.9,73.47,1,0.486
547,1,257,0.05,4,2,0.1,uniform,0.5,openly-listen,11.5,11.1,61.9,1.2,0.493
548,1,257,0.05,4,2,0.1,uniform,0.5,vaguely-speak,12,11.4,58.92,1.3,0.484
549,1,257,0.05,4,2,0.1,uniform,0.9,openly-listen,11.6,13.2,46.88,1.8,0.493
550,1,257,0.05,4,2,0.1,uniform,0.9,vaguely-speak,12.2,11.5,58.5,1.3,0.48
551,1,257,0.05,4,2,0.1,uniform,1,openly-listen,11.9,11.6,57.38,1.4,0.487
552,1,257,0.05,4,2,0.1,uniform,1,vaguely-speak,12.1,11.1,62.02,1.2,0.48
553,1,257,0.05,4,2,0.2,constant,0.5,openly-listen,25,49.5,4.01,24.6,0.53
554,1,257,0.05,4,2,0.2,constant,0.5,vaguely-speak,25,49.5,4.01,24.6,0.53
555,1,257,0.05,4,2,0.2,constant,0.9,openly-listen,24.8,45.6,4.73,20.8,0.498
556,1,257,0.05,4,2,0.2,constant,0.9,vaguely-speak,24.8,45.6,4.73,20.8,0.498
557,1,257,0.05,4,2,0.2,constant,1,openly-listen,28.1,53.3,3.47,28.5,0.526
558,1,257,0.05,4,2,0.2,constant,1,vaguely-speak,28.1,53.3,3.47,28.5,0.526
559,1,257,0.05,4,2,0.2,uniform,0.5,openly-listen,41.8,61.4,2.63,37.8,0.432
560,1,257,0.05,4,2,0.2,uniform,0.5,vaguely-speak,82.3,92.8,1.16,86.5,0.386
561,1,257,0.05,4,2,0.2,uniform,0.9,openly-listen,20,24.6,15.52,6.1,0.433
562,1,257,0.05,4,2,0.2,uniform,0.9,vaguely-speak,76.8,90.5,1.22,82.2,0.419
563,1,257,0.05,4,2,0.2,uniform,1,openly-listen,18.7,17.1,30.23,2.9,0.397
564,1,257,0.05,4,2,0.2,uniform,1,vaguely-speak,83.4,93.6,1.14,88,0.394
565,1,257,0.05,4,2,0.3,constant,0.5,openly-listen,85.7,94.4,1.12,89.4,0.328
566,1,257,0.05,4,2,0.3,constant,0.5,vaguely-speak,85.7,94.4,1.12,89.4,0.328
567,1,257,0.05,4,2,0.3,constant,0.9,openly-listen,84.7,93.2,1.15,87.3,0.344
568,1,257,0.05,4,2,0.3,constant,0.9,vaguely-speak,84.7,93.2,1.15,87.3,0.344
569,1,257,0.05,4,2,0.3,constant,1,openly-listen,87.9,95.5,1.09,91.6,0.295
570,1,257,0.05,4,2,0.3,constant,1,vaguely-speak,87.9,95.5,1.09,91.6,0.295
571,1,257,0.05,4,2,0.3,uniform,0.5,openly-listen,32.4,28.9,11.46,8.4,0.304
572,1,257,0.05,4,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
573,1,257,0.05,4,2,0.3,uniform,0.9,openly-listen,24.6,21.9,19.34,4.8,0.346
574,1,257,0.05,4,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
575,1,257,0.05,4,2,0.3,uniform,1,openly-listen,22.9,18.6,26.05,3.5,0.36
576,1,257,0.05,4,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.004
613,1,257,0.05,16,2,0.1,constant,0.5,openly-listen,13.5,20.1,22.57,4.1,0.485
614,1,257,0.05,16,2,0.1,constant,0.5,vaguely-speak,13.5,20.1,22.57,4.1,0.485
615,1,257,0.05,16,2,0.1,constant,0.9,openly-listen,16,27.8,12.28,7.8,0.49
616,1,257,0.05,16,2,0.1,constant,0.9,vaguely-speak,16,27.8,12.28,7.8,0.49
617,1,257,0.05,16,2,0.1,constant,1,openly-listen,15.5,29.9,10.72,9,0.491
618,1,257,0.05,16,2,0.1,constant,1,vaguely-speak,15.5,29.9,10.72,9,0.491
619,1,257,0.05,16,2,0.1,uniform,0.5,openly-listen,23.1,49.2,4.06,24.3,0.564
620,1,257,0.05,16,2,0.1,uniform,0.5,vaguely-speak,29,42,5.55,17.7,0.487
621,1,257,0.05,16,2,0.1,uniform,0.9,openly-listen,29.8,56.3,3.11,31.9,0.605
622,1,257,0.05,16,2,0.1,uniform,0.9,vaguely-speak,28,42.2,5.48,17.9,0.497
623,1,257,0.05,16,2,0.1,uniform,1,openly-listen,15.2,35.7,7.62,12.8,0.574
624,1,257,0.05,16,2,0.1,uniform,1,vaguely-speak,40.7,54.9,3.27,30.3,0.534
625,1,257,0.05,16,2,0.2,constant,0.5,openly-listen,63.3,66.8,2.22,44.8,0.472
626,1,257,0.05,16,2,0.2,constant,0.5,vaguely-speak,63.3,66.8,2.22,44.8,0.472
627,1,257,0.05,16,2,0.2,constant,0.9,openly-listen,95.9,98.3,1.03,96.9,0.217
628,1,257,0.05,16,2,0.2,constant,0.9,vaguely-speak,95.9,98.3,1.03,96.9,0.217
629,1,257,0.05,16,2,0.2,constant,1,openly-listen,91.5,96.7,1.06,93.9,0.232
630,1,257,0.05,16,2,0.2,constant,1,vaguely-speak,91.5,96.7,1.06,93.9,0.232
631,1,257,0.05,16,2,0.2,uniform,0.5,openly-listen,29,45.6,4.72,20.9,0.452
632,1,257,0.05,16,2,0.2,uniform,0.5,vaguely-speak,94.6,97.9,1.04,96.2,0.245
633,1,257,0.05,16,2,0.2,uniform,0.9,openly-listen,28,50.4,3.88,25.5,0.461
634,1,257,0.05,16,2,0.2,uniform,0.9,vaguely-speak,95.3,98.3,1.03,96.9,0.218
635,1,257,0.05,16,2,0.2,uniform,1,openly-listen,26.6,46.7,4.5,21.9,0.456
636,1,257,0.05,16,2,0.2,uniform,1,vaguely-speak,98.6,99.4,1.01,99.2,0.118
637,1,257,0.05,16,2,0.3,constant,0.5,openly-listen,98.6,99.4,1.01,99.2,0.087
638,1,257,0.05,16,2,0.3,constant,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.087
639,1,257,0.05,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
640,1,257,0.05,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
641,1,257,0.05,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0.001
642,1,257,0.05,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0.001
643,1,257,0.05,16,2,0.3,uniform,0.5,openly-listen,27.3,36.8,7.17,13.6,0.37
644,1,257,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
645,1,257,0.05,16,2,0.3,uniform,0.9,openly-listen,35.1,55.5,3.2,31,0.404
646,1,257,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
647,1,257,0.05,16,2,0.3,uniform,1,openly-listen,30.6,43.7,5.13,19.2,0.382
648,1,257,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
685,1,257,0.05,64,2,0.1,constant,0.5,openly-listen,20.4,32.5,9.13,10.6,0.49
686,1,257,0.05,64,2,0.1,constant,0.5,vaguely-speak,20.4,32.5,9.13,10.6,0.49
687,1,257,0.05,64,2,0.1,constant,0.9,openly-listen,26.3,35.5,7.69,12.7,0.486
688,1,257,0.05,64,2,0.1,constant,0.9,vaguely-speak,26.3,35.5,7.69,12.7,0.486
689,1,257,0.05,64,2,0.1,constant,1,openly-listen,27.6,35.4,7.74,12.6,0.478
690,1,257,0.05,64,2,0.1,constant,1,vaguely-speak,27.6,35.4,7.74,12.6,0.478
691,1,257,0.05,64,2,0.1,uniform,0.5,openly-listen,50.5,78.8,1.6,62.4,0.508
692,1,257,0.05,64,2,0.1,uniform,0.5,vaguely-speak,63.9,68.9,2.09,47.7,0.547
693,1,257,0.05,64,2,0.1,uniform,0.9,openly-listen,39.9,62.6,2.53,39.3,0.572
694,1,257,0.05,64,2,0.1,uniform,0.9,vaguely-speak,55.4,65.9,2.28,43.6,0.564
695,1,257,0.05,64,2,0.1,uniform,1,openly-listen,32.6,59.1,2.83,35.1,0.538
696,1,257,0.05,64,2,0.1,uniform,1,vaguely-speak,83,85.9,1.35,74.2,0.493
697,1,257,0.05,64,2,0.2,constant,0.5,openly-listen,100,99.8,1,100,0
698,1,257,0.05,64,2,0.2,constant,0.5,vaguely-speak,100,99.8,1,100,0
699,1,257,0.05,64,2,0.2,constant,0.9,openly-listen,100,99.8,1,100,0
700,1,257,0.05,64,2,0.2,constant,0.9,vaguely-speak,100,99.8,1,100,0
701,1,257,0.05,64,2,0.2,constant,1,openly-listen,98.6,99.4,1.01,99.2,0.086
702,1,257,0.05,64,2,0.2,constant,1,vaguely-speak,98.6,99.4,1.01,99.2,0.086
703,1,257,0.05,64,2,0.2,uniform,0.5,openly-listen,47.3,74.5,1.79,55.8,0.492
704,1,257,0.05,64,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0
705,1,257,0.05,64,2,0.2,uniform,0.9,openly-listen,48.2,72.4,1.89,52.6,0.417
706,1,257,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
707,1,257,0.05,64,2,0.2,uniform,1,openly-listen,51.5,75.8,1.73,57.7,0.551
708,1,257,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0
709,1,257,0.05,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0
710,1,257,0.05,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0
711,1,257,0.05,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
712,1,257,0.05,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
713,1,257,0.05,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0
714,1,257,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0
715,1,257,0.05,64,2,0.3,uniform,0.5,openly-listen,57,79.7,1.57,63.7,0.381
716,1,257,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
717,1,257,0.05,64,2,0.3,uniform,0.9,openly-listen,54,77.9,1.64,60.9,0.394
718,1,257,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
719,1,257,0.05,64,2,0.3,uniform,1,openly-listen,53.1,77.3,1.66,60,0.399
720,1,257,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0
757,1,257,0.25,4,2,0.1,constant,0.5,openly-listen,11.7,10.6,66.12,1.1,0.488
758,1,257,0.25,4,2,0.1,constant,0.5,vaguely-speak,11.7,10.6,66.12,1.1,0.488
759,1,257,0.25,4,2,0.1,constant,0.9,openly-listen,11.8,10.7,65.46,1.1,0.487
760,1,257,0.25,4,2,0.1,constant,0.9,vaguely-speak,11.8,10.7,65.46,1.1,0.487
761,1,257,0.25,4,2,0.1,constant,1,openly-listen,11.8,10.8,63.94,1.2,0.486
762,1,257,0.25,4,2,0.1,constant,1,vaguely-speak,11.8,10.8,63.94,1.2,0.486
763,1,257,0.25,4,2,0.1,uniform,0.5,openly-listen,16.9,43.7,5.14,19.1,0.571
764,1,257,0.25,4,2,0.1,uniform,0.5,vaguely-speak,12.1,18.6,26.05,3.5,0.49
765,1,257,0.25,4,2,0.1,uniform,0.9,openly-listen,11.7,18.2,26.93,3.3,0.501
766,1,257,0.25,4,2,0.1,uniform,0.9,vaguely-speak,12,14.4,40.4,2.1,0.483
767,1,257,0.25,4,2,0.1,uniform,1,openly-listen,11.6,15.4,36.27,2.4,0.494
768,1,257,0.25,4,2,0.1,uniform,1,vaguely-speak,12,12,54.63,1.4,0.482
769,1,257,0.25,4,2,0.2,constant,0.5,openly-listen,56.2,78.9,1.6,62.4,0.533
770,1,257,0.25,4,2,0.2,constant,0.5,vaguely-speak,56.2,78.9,1.6,62.4,0.533
771,1,257,0.25,4,2,0.2,constant,0.9,openly-listen,63.1,83.1,1.44,69.4,0.49
772,1,257,0.25,4,2,0.2,constant,0.9,vaguely-speak,63.1,83.1,1.44,69.4,0.49
773,1,257,0.25,4,2,0.2,constant,1,openly-listen,64.9,84.3,1.4,71.3,0.484
774,1,257,0.25,4,2,0.2,constant,1,vaguely-speak,64.9,84.3,1.4,71.3,0.484
775,1,257,0.25,4,2,0.2,uniform,0.5,openly-listen,38.2,61.7,2.6,38.2,0.423
776,1,257,0.25,4,2,0.2,uniform,0.5,vaguely-speak,73.4,89.3,1.25,80.1,0.451
777,1,257,0.25,4,2,0.2,uniform,0.9,openly-listen,27.6,43.4,5.2,18.9,0.443
778,1,257,0.25,4,2,0.2,uniform,0.9,vaguely-speak,80.3,92.4,1.17,85.8,0.408
779,1,257,0.25,4,2,0.2,uniform,1,openly-listen,20.7,27.9,12.25,7.8,0.43
780,1,257,0.25,4,2,0.2,uniform,1,vaguely-speak,77.5,91.6,1.19,84.3,0.416
781,1,257,0.25,4,2,0.3,constant,0.5,openly-listen,93.9,97.9,1.04,96.1,0.244
782,1,257,0.25,4,2,0.3,constant,0.5,vaguely-speak,93.9,97.9,1.04,96.1,0.244
783,1,257,0.25,4,2,0.3,constant,0.9,openly-listen,90.6,96.7,1.07,93.9,0.273
784,1,257,0.25,4,2,0.3,constant,0.9,vaguely-speak,90.6,96.7,1.07,93.9,0.273
785,1,257,0.25,4,2,0.3,constant,1,openly-listen,91.3,97.1,1.06,94.6,0.257
786,1,257,0.25,4,2,0.3,constant,1,vaguely-speak,91.3,97.1,1.06,94.6,0.257
787,1,257,0.25,4,2,0.3,uniform,0.5,openly-listen,32.5,43.6,5.15,19.1,0.348
788,1,257,0.25,4,2,0.3,uniform,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.098
789,1,257,0.25,4,2,0.3,uniform,0.9,openly-listen,28.7,33.7,8.52,11.4,0.372
790,1,257,0.25,4,2,0.3,uniform,0.9,vaguely-speak,98.6,99.4,1.01,99.2,0.089
791,1,257,0.25,4,2,0.3,uniform,1,openly-listen,25.2,27.1,12.89,7.4,0.377
792,1,257,0.25,4,2,0.3,uniform,1,vaguely-speak,98.6,99.4,1.01,99.2,0.088
829,1,257,0.25,16,2,0.1,constant,0.5,openly-listen,16.5,26.2,13.78,6.9,0.492
830,1,257,0.25,16,2,0.1,constant,0.5,vaguely-speak,16.5,26.2,13.78,6.9,0.492
831,1,257,0.25,16,2,0.1,constant,0.9,openly-listen,21.2,31.7,9.56,10.1,0.485
832,1,257,0.25,16,2,0.1,constant,0.9,vaguely-speak,21.2,31.7,9.56,10.1,0.485
833,1,257,0.25,16,2,0.1,constant,1,openly-listen,19.2,33.3,8.7,11.2,0.495
834,1,257,0.25,16,2,0.1,constant,1,vaguely-speak,19.2,33.3,8.7,11.2,0.495
835,1,257,0.25,16,2,0.1,uniform,0.5,openly-listen,38.3,58.9,2.85,34.8,0.527
836,1,257,0.25,16,2,0.1,uniform,0.5,vaguely-speak,28.1,42.8,5.33,18.4,0.506
837,1,257,0.25,16,2,0.1,uniform,0.9,openly-listen,19,38.2,6.67,14.7,0.504
838,1,257,0.25,16,2,0.1,uniform,0.9,vaguely-speak,47.3,62.6,2.53,39.3,0.565
839,1,257,0.25,16,2,0.1,uniform,1,openly-listen,19,35.3,7.79,12.5,0.506
840,1,257,0.25,16,2,0.1,uniform,1,vaguely-speak,63.9,80.1,1.55,64.4,0.57
841,1,257,0.25,16,2,0.2,constant,0.5,openly-listen,92.1,97.1,1.06,94.6,0.253
842,1,257,0.25,16,2,0.2,constant,0.5,vaguely-speak,92.1,97.1,1.06,94.6,0.253
843,1,257,0.25,16,2,0.2,constant,0.9,openly-listen,96.3,98.6,1.02,97.7,0.172
844,1,257,0.25,16,2,0.2,constant,0.9,vaguely-speak,96.3,98.6,1.02,97.7,0.172
845,1,257,0.25,16,2,0.2,constant,1,openly-listen,96.7,98.6,1.02,97.7,0.163
846,1,257,0.25,16,2,0.2,constant,1,vaguely-speak,96.7,98.6,1.02,97.7,0.163
847,1,257,0.25,16,2,0.2,uniform,0.5,openly-listen,53.1,79.9,1.56,64.1,0.549
848,1,257,0.25,16,2,0.2,uniform,0.5,vaguely-speak,94.3,97.9,1.04,96.1,0.253
849,1,257,0.25,16,2,0.2,uniform,0.9,openly-listen,39.5,67.7,2.16,46,0.445
850,1,257,0.25,16,2,0.2,uniform,0.9,vaguely-speak,95.4,98.3,1.03,96.9,0.211
851,1,257,0.25,16,2,0.2,uniform,1,openly-listen,33.8,61.8,2.6,38.3,0.447
852,1,257,0.25,16,2,0.2,uniform,1,vaguely-speak,97.3,99,1.02,98.4,0.15
853,1,257,0.25,16,2,0.3,constant,0.5,openly-listen,98.6,99.4,1.01,99.2,0.088
854,1,257,0.25,16,2,0.3,constant,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.088
855,1,257,0.25,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
856,1,257,0.25,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
857,1,257,0.25,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0
858,1,257,0.25,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0
859,1,257,0.25,16,2,0.3,uniform,0.5,openly-listen,34.2,52.8,3.53,28,0.404
860,1,257,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
861,1,257,0.25,16,2,0.3,uniform,0.9,openly-listen,39,63.2,2.48,40,0.407
862,1,257,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
863,1,257,0.25,16,2,0.3,uniform,1,openly-listen,40.6,64.7,2.36,42.1,0.378
864,1,257,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
901,1,257,0.25,64,2,0.1,constant,0.5,openly-listen,29.1,38.9,6.44,15.2,0.506
902,1,257,0.25,64,2,0.1,constant,0.5,vaguely-speak,29.1,38.9,6.44,15.2,0.506
903,1,257,0.25,64,2,0.1,constant,0.9,openly-listen,28.7,36.6,7.27,13.4,0.474
904,1,257,0.25,64,2,0.1,constant,0.9,vaguely-speak,28.7,36.6,7.27,13.4,0.474
905,1,257,0.25,64,2,0.1,constant,1,openly-listen,24.8,34.9,7.95,12.2,0.478
906,1,257,0.25,64,2,0.1,constant,1,vaguely-speak,24.8,34.9,7.95,12.2,0.478
907,1,257,0.25,64,2,0.1,uniform,0.5,openly-listen,28.5,46.4,4.55,21.7,0.568
908,1,257,0.25,64,2,0.1,uniform,0.5,vaguely-speak,62.1,60.8,2.68,37.1,0.548
909,1,257,0.25,64,2,0.1,uniform,0.9,openly-listen,28.8,47.5,4.35,22.7,0.576
910,1,257,0.25,64,2,0.1,uniform,0.9,vaguely-speak,64.6,68.9,2.09,47.7,0.529
911,1,257,0.25,64,2,0.1,uniform,1,openly-listen,34.6,59.8,2.77,35.8,0.575
912,1,257,0.25,64,2,0.1,uniform,1,vaguely-speak,59.6,60.7,2.68,37,0.499
913,1,257,0.25,64,2,0.2,constant,0.5,openly-listen,100,99.8,1,100,0
914,1,257,0.25,64,2,0.2,constant,0.5,vaguely-speak,100,99.8,1,100,0
915,1,257,0.25,64,2,0.2,constant,0.9,openly-listen,100,99.8,1,100,0
916,1,257,0.25,64,2,0.2,constant,0.9,vaguely-speak,100,99.8,1,100,0
917,1,257,0.25,64,2,0.2,constant,1,openly-listen,100,99.8,1,100,0
918,1,257,0.25,64,2,0.2,constant,1,vaguely-speak,100,99.8,1,100,0
919,1,257,0.25,64,2,0.2,uniform,0.5,openly-listen,46.9,73.2,1.86,53.7,0.458
920,1,257,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0
921,1,257,0.25,64,2,0.2,uniform,0.9,openly-listen,50.3,74.2,1.8,55.3,0.409
922,1,257,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
923,1,257,0.25,64,2,0.2,uniform,1,openly-listen,44.7,73.6,1.83,54.3,0.485
924,1,257,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0
925,1,257,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0
926,1,257,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0
927,1,257,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
928,1,257,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
929,1,257,0.25,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0
930,1,257,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0
931,1,257,0.25,64,2,0.3,uniform,0.5,openly-listen,51.3,78.2,1.62,61.5,0.477
932,1,257,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
933,1,257,0.25,64,2,0.3,uniform,0.9,openly-listen,56.8,81.2,1.51,66.2,0.394
934,1,257,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
935,1,257,0.25,64,2,0.3,uniform,1,openly-listen,52.5,78.2,1.63,61.4,0.395
936,1,257,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0
973,1,513,0.05,4,2,0.1,constant,0.5,openly-listen,12,9.9,85.81,1,0.483
974,1,513,0.05,4,2,0.1,constant,0.5,vaguely-speak,12,9.9,85.81,1,0.483
975,1,513,0.05,4,2,0.1,constant,0.9,openly-listen,12,10,84.05,1,0.482
976,1,513,0.05,4,2,0.1,constant,0.9,vaguely-speak,12,10,84.05,1,0.482
977,1,513,0.05,4,2,0.1,constant,1,openly-listen,12,10,83.2,1,0.483
978,1,513,0.05,4,2,0.1,constant,1,vaguely-speak,12,10,83.2,1,0.483
979,1,513,0.05,4,2,0.1,uniform,0.5,openly-listen,12.4,11.2,68.87,1.3,0.477
980,1,513,0.05,4,2,0.1,uniform,0.5,vaguely-speak,12.5,11,71.3,1.2,0.475
981,1,513,0.05,4,2,0.1,uniform,0.9,openly-listen,12.3,14,46.41,2,0.48
982,1,513,0.05,4,2,0.1,uniform,0.9,vaguely-speak,12.5,11,70.76,1.2,0.475
983,1,513,0.05,4,2,0.1,uniform,1,openly-listen,12.5,11,70.69,1.2,0.475
984,1,513,0.05,4,2,0.1,uniform,1,vaguely-speak,12.5,10.7,74.36,1.2,0.474
985,1,513,0.05,4,2,0.2,constant,0.5,openly-listen,43.5,70.2,2.02,49.4,0.537
986,1,513,0.05,4,2,0.2,constant,0.5,vaguely-speak,43.5,70.2,2.02,49.4,0.537
987,1,513,0.05,4,2,0.2,constant,0.9,openly-listen,37.4,65.1,2.35,42.4,0.542
988,1,513,0.05,4,2,0.2,constant,0.9,vaguely-speak,37.4,65.1,2.35,42.4,0.542
989,1,513,0.05,4,2,0.2,constant,1,openly-listen,41.9,68.5,2.12,47,0.544
990,1,513,0.05,4,2,0.2,constant,1,vaguely-speak,41.9,68.5,2.12,47,0.544
991,1,513,0.05,4,2,0.2,uniform,0.5,openly-listen,26.6,28.8,11.74,8.3,0.39
992,1,513,0.05,4,2,0.2,uniform,0.5,vaguely-speak,81,92.9,1.16,86.5,0.401
993,1,513,0.05,4,2,0.2,uniform,0.9,openly-listen,22.2,19.6,24.77,3.8,0.373
994,1,513,0.05,4,2,0.2,uniform,0.9,vaguely-speak,85.4,94.6,1.11,89.8,0.341
995,1,513,0.05,4,2,0.2,uniform,1,openly-listen,18.9,14.7,42.45,2.2,0.392
996,1,513,0.05,4,2,0.2,uniform,1,vaguely-speak,79.6,92.5,1.17,85.7,0.383
997,1,513,0.05,4,2,0.3,constant,0.5,openly-listen,81.9,93.1,1.15,86.8,0.381
998,1,513,0.05,4,2,0.3,constant,0.5,vaguely-speak,81.9,93.1,1.15,86.8,0.381
999,1,513,0.05,4,2,0.3,constant,0.9,openly-listen,89.3,96.4,1.07,93.1,0.289
1000,1,513,0.05,4,2,0.3,constant,0.9,vaguely-speak,89.3,96.4,1.07,93.1,0.289
1001,1,513,0.05,4,2,0.3,constant,1,openly-listen,88.9,96.2,1.08,92.7,0.293
1002,1,513,0.05,4,2,0.3,constant,1,vaguely-speak,88.9,96.2,1.08,92.7,0.293
1003,1,513,0.05,4,2,0.3,uniform,0.5,openly-listen,31.4,25.2,15.23,6.4,0.281
1004,1,513,0.05,4,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0
1005,1,513,0.05,4,2,0.3,uniform,0.9,openly-listen,26.7,21.1,21.51,4.5,0.331
1006,1,513,0.05,4,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0.001
1007,1,513,0.05,4,2,0.3,uniform,1,openly-listen,22.3,19.5,25.07,3.8,0.368
1008,1,513,0.05,4,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0.004
1045,1,513,0.05,16,2,0.1,constant,0.5,openly-listen,14.9,25.7,14.76,6.6,0.484
1046,1,513,0.05,16,2,0.1,constant,0.5,vaguely-speak,14.9,25.7,14.76,6.6,0.484
1047,1,513,0.05,16,2,0.1,constant,0.9,openly-listen,17.5,30.9,10.29,9.5,0.48
1048,1,513,0.05,16,2,0.1,constant,0.9,vaguely-speak,17.5,30.9,10.29,9.5,0.48
1049,1,513,0.05,16,2,0.1,constant,1,openly-listen,20.1,34.7,8.19,12,0.481
1050,1,513,0.05,16,2,0.1,constant,1,vaguely-speak,20.1,34.7,8.19,12,0.481
1051,1,513,0.05,16,2,0.1,uniform,0.5,openly-listen,27,49.8,4,24.8,0.5
1052,1,513,0.05,16,2,0.1,uniform,0.5,vaguely-speak,41,51.5,3.74,26.6,0.529
1053,1,513,0.05,16,2,0.1,uniform,0.9,openly-listen,27,59.4,2.82,35.3,0.653
1054,1,513,0.05,16,2,0.1,uniform,0.9,vaguely-speak,44.6,51.6,3.73,26.7,0.507
1055,1,513,0.05,16,2,0.1,uniform,1,openly-listen,14.8,23.3,17.85,5.4,0.482
