"search-number","evaluation","evals-requested-so-far","n-agents*","opinions*","model*","set-seed?*","avoid_seed_control?*","conformity-level*","conformity-std*","conformity-drawn*","boundary*","boundary-std*","boundary-drawn*","mean-opinion-sigmoid-steepness*","std-opinion-sigmoid-steepness*","opinion_sigmoid?*","id_threshold*","id_threshold-std*","threshold_drawn*","mean-identity-sigmoid-xoffset*","std-identity-sigmoid-xoffset*","mean-identity-sigmoid-steepness*","std-identity-sigmoid-steepness*","identity_sigmoid?*","use_identity?*","identity_type*","identity_levels*","min_id_level*","max_id_level*","maxsteepness*","updating*","record-length*","max-ticks*","centroids_change*","centroid_color?*","killing_centroids?*","polarisation-each-n-steps*","polar_repeats*","d_threshold*","esbg_furthest_out*","normalize_distances?*","show_dice_rolls?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"32","70","70","129","2","""HK""","false","true","0.155","0.098","""normal""","0.243","0","""normal""","0.642","0.5660000000000001","true","0.2","0.729","""normal""","0.355","0.737","0.422","0.8300000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-437373308""","0","0","0","0","0"
"32","71","75","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1027998114""","0.001","0.001","0.001","0","0.001"
"32","72","75","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""754797373""","0.029","0.029","0.029","0","0.029"
"32","73","75","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1366548366""","0","0","0","0","0"
"32","74","75","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1749687471""","0.008","0.008","0.008","0","0.008"
"32","75","75","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-75351776""","0.001","0.001","0.001","0","0.001"
"32","76","80","129","2","""HK""","false","true","0.796","0.882","""normal""","0.58","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-428287708""","0","0","0","0","0"
"32","77","80","129","2","""HK""","false","true","0.796","0.882","""normal""","0.58","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1813705682""","0.016","0.016","0.016","0","0.016"
"32","78","80","129","2","""HK""","false","true","0.796","0.882","""normal""","0.58","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-95409413""","0.001","0.001","0.001","0","0.001"
"32","79","80","129","2","""HK""","false","true","0.796","0.882","""normal""","0.58","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""554558696""","0.001","0.001","0.001","0","0.001"
"32","80","80","129","2","""HK""","false","true","0.796","0.882","""normal""","0.58","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-765587044""","0.011","0.011","0.011","0","0.011"
"32","81","85","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.438","""normal""","0.309","0.167","0.637","0.17300000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2106301429""","0.006","0.006","0.006","0","0.006"
"32","82","85","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.438","""normal""","0.309","0.167","0.637","0.17300000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1361617259""","0.001","0.001","0.001","0","0.001"
"32","83","85","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.438","""normal""","0.309","0.167","0.637","0.17300000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""557242963""","0.002","0.002","0.002","0","0.002"
"32","84","85","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.438","""normal""","0.309","0.167","0.637","0.17300000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-2043165673""","0","0","0","0","0"
"32","85","85","129","2","""HK""","false","true","0.796","0.882","""normal""","0.522","0.342","""normal""","0.561","0.8160000000000001","true","0.466","0.438","""normal""","0.309","0.167","0.637","0.17300000000000001","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1204974099""","0.001","0.001","0.001","0","0.001"
"32","86","90","129","2","""HK""","false","true","0.868","0.882","""normal""","0.522","0.41100000000000003","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.17400000000000002","0.646","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-28710396""","0.005","0.005","0.005","0","0.005"
"32","87","90","129","2","""HK""","false","true","0.868","0.882","""normal""","0.522","0.41100000000000003","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.17400000000000002","0.646","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1720174065""","0.002","0.002","0.002","0","0.002"
"32","88","90","129","2","""HK""","false","true","0.868","0.882","""normal""","0.522","0.41100000000000003","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.17400000000000002","0.646","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-836025548""","0.003","0.003","0.003","0","0.003"
"32","89","90","129","2","""HK""","false","true","0.868","0.882","""normal""","0.522","0.41100000000000003","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.17400000000000002","0.646","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-943080198""","0.006","0.006","0.006","0","0.006"
"32","90","90","129","2","""HK""","false","true","0.868","0.882","""normal""","0.522","0.41100000000000003","""normal""","0.561","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.17400000000000002","0.646","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1151686262""","0.001","0.001","0.001","0","0.001"
"32","91","95","129","2","""HK""","false","true","0.796","0.882","""normal""","0.5630000000000001","0.341","""normal""","0.713","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.8250000000000001","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1543086""","0.004","0.004","0.004","0","0.004"
"32","92","95","129","2","""HK""","false","true","0.796","0.882","""normal""","0.5630000000000001","0.341","""normal""","0.713","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.8250000000000001","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""2001718685""","0","0","0","0","0"
"32","93","95","129","2","""HK""","false","true","0.796","0.882","""normal""","0.5630000000000001","0.341","""normal""","0.713","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.8250000000000001","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-823430247""","0","0","0","0","0"
"32","94","95","129","2","""HK""","false","true","0.796","0.882","""normal""","0.5630000000000001","0.341","""normal""","0.713","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.8250000000000001","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""515036944""","0.001","0.001","0.001","0","0.001"
"32","95","95","129","2","""HK""","false","true","0.796","0.882","""normal""","0.5630000000000001","0.341","""normal""","0.713","0.8160000000000001","true","0.466","0.343","""normal""","0.309","0.167","0.8250000000000001","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-858615920""","0.001","0.001","0.001","0","0.001"
"32","96","100","129","2","""HK""","false","true","0.789","0.882","""normal""","0.522","0.442","""normal""","0.561","0.655","true","0.385","0.257","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""662314667""","0.001","0.001","0.001","0","0.001"
"32","97","100","129","2","""HK""","false","true","0.789","0.882","""normal""","0.522","0.442","""normal""","0.561","0.655","true","0.385","0.257","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-607790924""","0.01","0.01","0.01","0","0.01"
"32","98","100","129","2","""HK""","false","true","0.789","0.882","""normal""","0.522","0.442","""normal""","0.561","0.655","true","0.385","0.257","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1022023074""","0.009","0.009","0.009","0","0.009"
"32","99","100","129","2","""HK""","false","true","0.789","0.882","""normal""","0.522","0.442","""normal""","0.561","0.655","true","0.385","0.257","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""94166656""","0.002","0.002","0.002","0","0.002"
"32","100","100","129","2","""HK""","false","true","0.789","0.882","""normal""","0.522","0.442","""normal""","0.561","0.655","true","0.385","0.257","""normal""","0.309","0.167","0.666","0.252","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""946666569""","0.001","0.001","0.001","0","0.001"
"32","101","105","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.857","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-956613976""","0.002","0.002","0.002","0","0.002"
"32","102","105","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.857","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1276984898""","0.01","0.01","0.01","0","0.01"
"32","103","105","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.857","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1395694406""","0","0","0","0","0"
"32","104","105","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.857","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-64020314""","0.036","0.036","0.036","0","0.036"
"32","105","105","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.857","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1268313164""","0.007","0.007","0.007","0","0.007"
"32","106","110","129","2","""HK""","false","true","0.59","0.162","""normal""","1","0.714","""normal""","0.712","0.154","true","0.857","0.486","""normal""","0.31","0.591","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""141381912""","0.001","0.001","0.001","0","0.001"
"32","107","110","129","2","""HK""","false","true","0.59","0.162","""normal""","1","0.714","""normal""","0.712","0.154","true","0.857","0.486","""normal""","0.31","0.591","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1950532047""","0.001","0.001","0.001","0","0.001"
"32","108","110","129","2","""HK""","false","true","0.59","0.162","""normal""","1","0.714","""normal""","0.712","0.154","true","0.857","0.486","""normal""","0.31","0.591","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1010179976""","0","0","0","0","0"
"32","109","110","129","2","""HK""","false","true","0.59","0.162","""normal""","1","0.714","""normal""","0.712","0.154","true","0.857","0.486","""normal""","0.31","0.591","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-329351907""","0","0","0","0","0"
"32","110","110","129","2","""HK""","false","true","0.59","0.162","""normal""","1","0.714","""normal""","0.712","0.154","true","0.857","0.486","""normal""","0.31","0.591","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1070068551""","0","0","0","0","0"
"32","111","115","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.8620000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-1748979725""","0.004","0.004","0.004","0","0.004"
"32","112","115","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.8620000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""1314334890""","0.001","0.001","0.001","0","0.001"
"32","113","115","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.8620000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-471839311""","0","0","0","0","0"
"32","114","115","129","2","""HK""","false","true","0.59","0.162","""normal""","0.8260000000000001","0.714","""normal""","0.497","0.154","true","0.8620000000000001","0.486","""normal""","0.177","0.809","0.151","0.014","true","true","""individual""","7","0.25","0.85","700","1","15","365","1.0E-5","false","true","365","50","0.8","5","true","false","""-211765968""","0.006","0.006","0.006","0","0.006"
