"search-number","evaluation","n-neis*","p-random*","p-speaking-level*","p-speaking-drawn*","boundary*","boundary-drawn*","mode*","tolerance-level*","tolerance-drawn*","conformity-level*","conformity-drawn*","network-change*","cut-links-randomly?*","create-links-randomly?*","min-comm-neis*","dissatisfied_updates_opinion*","id_threshold*","use_identity?*","use_opponents_ratio?*","polarisation-each-n-steps*","polar_repeats*","centroids_change*","centroid_color?*","killing_centroids?*","d_threshold*","esbg_furthest_out*","n-agents*","opinions*","model*","rs*","set-seed?*","x-opinion*","y-opinion*","updating*","record-length*","record?*","max-ticks*","hk-benchmark?*","record-each-n-steps*","avoid-redundancies?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"66","7","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.89","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.556","7","0.556","0.588"
"66","14","17","0.46","0.751","""uniform""","0.25","""uniform""","""openly-listen""","0.34","""uniform""","0.73","""uniform""","""link""","false","false","4","0.74","0.78","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.11499999999999999","7","0.556","0.588"
"66","21","24","0.21","0.29100000000000004","""uniform""","0.19","""uniform""","""vaguely-speak""","0.06999999999999999","""uniform""","0.47000000000000003","""uniform""","""link""","false","false","2","0.42","0.45999999999999996","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.641","7","0.641","0.7075"
"66","28","35","0.44","0.895","""uniform""","0.44","""uniform""","""openly-listen""","0.8400000000000001","""uniform""","0.73","""uniform""","""link""","false","true","10","0.13","0.37","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.115","7","0.641","0.7075"
"66","35","28","0.15","0.635","""uniform""","0.16","""uniform""","""vaguely-speak""","0.8400000000000001","""uniform""","0.97","""uniform""","""link""","false","false","10","0.77","0.47","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.536","7","0.641","0.7075"
"66","42","46","0.27","0.42300000000000004","""uniform""","0.13","""uniform""","""vaguely-speak""","0.2","""uniform""","0.19","""uniform""","""link""","false","false","9","0.93","0.86","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.557","7","0.641","0.7075"
"66","49","46","0.44","0.35400000000000004","""uniform""","0.46","""uniform""","""vaguely-speak""","0.37","""uniform""","0.7100000000000001","""uniform""","""link""","false","true","9","0.54","0.93","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.528","7","0.641","0.7075"
"66","56","55","0.38","0.25","""uniform""","0.23","""uniform""","""vaguely-speak""","1.09","""uniform""","0.23","""uniform""","""link""","false","true","6","0.52","0.21000000000000002","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","63","27","0.29","0.268","""uniform""","0.31","""uniform""","""vaguely-speak""","0.8200000000000001","""uniform""","0.37","""uniform""","""link""","false","false","4","0.5700000000000001","0.13","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","70","23","0.07","0.42500000000000004","""uniform""","0.24000000000000002","""uniform""","""vaguely-speak""","1.03","""uniform""","0.31","""uniform""","""link""","false","false","5","0.78","0.33999999999999997","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","77","56","0.04","0.14300000000000002","""uniform""","0.16","""uniform""","""openly-listen""","0.53","""uniform""","0.6900000000000001","""uniform""","""link""","false","true","9","0.16","0.72","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.269","7","0.641","0.7075"
"66","84","20","0.29","0.376","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.47000000000000003","""uniform""","0.36000000000000004","""uniform""","""link""","false","false","9","0.5700000000000001","0.94","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.511","7","0.641","0.7075"
"66","91","48","0.41000000000000003","0.8340000000000001","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","10","0.8","0.86","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.508","7","0.641","0.7075"
"66","98","16","0.27","0.851","""uniform""","0.13","""uniform""","""vaguely-speak""","0.8","""uniform""","0.02","""uniform""","""link""","false","true","4","0.37","0.24000000000000002","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.348","7","0.641","0.7075"
"66","105","10","0.1","0.807","""uniform""","0.01","""uniform""","""openly-listen""","0.39","""uniform""","0.68","""uniform""","""link""","false","true","6","0.42","0.9","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.501","7","0.641","0.7075"
"66","112","32","0.42","0.39","""uniform""","0.42000000000000004","""uniform""","""vaguely-speak""","0.48000000000000004","""uniform""","0.46","""uniform""","""link""","false","false","9","0.21","0.52","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.002","7","0.641","0.7075"
"66","119","26","0.18","0.533","""uniform""","0.21000000000000002","""uniform""","""vaguely-speak""","0.62","""uniform""","0.8300000000000001","""uniform""","""link""","false","false","2","0.86","0.11","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","126","44","0.1","0.24400000000000002","""uniform""","0.5","""uniform""","""openly-listen""","1.06","""uniform""","0.15000000000000002","""uniform""","""link""","false","false","9","0.59","0.15000000000000002","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.064","7","0.641","0.7075"
"66","133","12","0.4","0.48500000000000004","""uniform""","0.35000000000000003","""uniform""","""vaguely-speak""","0.36000000000000004","""uniform""","0.8400000000000001","""uniform""","""link""","false","false","10","0.43","0.74","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","140","55","0.31","0.456","""uniform""","0.4","""uniform""","""openly-listen""","0.62","""uniform""","0.51","""uniform""","""link""","false","true","5","0.51","0.51","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.087","7","0.641","0.7075"
"66","147","50","0.05","0.591","""uniform""","0.45","""uniform""","""openly-listen""","0.22","""uniform""","0.45","""uniform""","""link""","false","false","4","0.15","0.47","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.132","7","0.641","0.7075"
"66","154","46","0.27","0.42300000000000004","""uniform""","0.19","""uniform""","""vaguely-speak""","0.06999999999999999","""uniform""","0.47000000000000003","""uniform""","""link""","false","false","2","0.42","0.45999999999999996","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.002","7","0.641","0.7075"
"66","161","24","0.21","0.29100000000000004","""uniform""","0.13","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.19","""uniform""","""link""","false","false","9","0.93","0.86","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5680000000000001","7","0.641","0.7075"
"66","168","46","0.44","0.35400000000000004","""uniform""","0.44","""uniform""","""vaguely-speak""","0.37","""uniform""","0.7100000000000001","""uniform""","""link""","false","true","9","0.54","0.93","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.527","7","0.641","0.7075"
"66","175","46","0.44","0.35400000000000004","""uniform""","0.46","""uniform""","""vaguely-speak""","0.37","""uniform""","0.7100000000000001","""uniform""","""link""","false","true","9","0.5","0.93","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.535","7","0.641","0.7075"
"66","182","28","0.15","0.635","""uniform""","0.16","""uniform""","""vaguely-speak""","0.8400000000000001","""uniform""","0.97","""uniform""","""link""","false","false","10","0.77","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.615","7","0.641","0.7075"
"66","189","46","0.27","0.42300000000000004","""uniform""","0.13","""uniform""","""vaguely-speak""","0.2","""uniform""","0.19","""uniform""","""link""","false","true","7","0.89","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5760000000000001","7","0.641","0.7075"
"66","196","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","false","9","0.93","0.86","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.562","7","0.641","0.7075"
"66","203","59","0.27","0.498","""uniform""","0.19","""uniform""","""vaguely-speak""","0.06999999999999999","""uniform""","0.49","""uniform""","""link""","false","false","2","0.42","0.45999999999999996","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","210","24","0.21","0.29100000000000004","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.89","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.554","7","0.641","0.7075"
"66","217","64","0.41000000000000003","0.8340000000000001","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","0.21000000000000002","""uniform""","""link""","false","true","10","0.8","0.86","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.505","7","0.641","0.7075"
"66","224","48","0.41000000000000003","0.8340000000000001","""uniform""","0.04","""uniform""","""vaguely-speak""","0.02","""uniform""","0.21000000000000002","""uniform""","""link""","false","false","10","0.8","0.86","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.514","7","0.641","0.7075"
"66","231","55","0.31","0.456","""uniform""","0.4","""uniform""","""openly-listen""","0.62","""uniform""","0.51","""uniform""","""link""","false","true","5","0.43","0.51","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.122","7","0.641","0.7075"
"66","238","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.85","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.626","7","0.641","0.7075"
"66","245","24","0.21","0.29100000000000004","""uniform""","0.19","""uniform""","""vaguely-speak""","0.06999999999999999","""uniform""","0.47000000000000003","""uniform""","""link""","false","false","2","0.42","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.571","7","0.641","0.7075"
"66","252","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","false","7","0.85","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.577","7","0.641","0.7075"
"66","259","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.85","0.7","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.591","7","0.641","0.7075"
"66","266","59","0.25","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.85","0.64","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.609","7","0.641","0.7075"
"66","273","24","0.21","0.29100000000000004","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","false","9","0.93","0.86","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.556","7","0.641","0.7075"
"66","280","59","0.27","0.498","""uniform""","0.19","""uniform""","""vaguely-speak""","0.06999999999999999","""uniform""","0.47000000000000003","""uniform""","""link""","false","false","2","0.42","0.42000000000000004","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","287","29","0.15","0.635","""uniform""","0.16","""uniform""","""vaguely-speak""","0.8400000000000001","""uniform""","0.97","""uniform""","""link""","false","false","10","0.77","0.56","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.529","7","0.641","0.7075"
"66","294","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.14","""uniform""","0.92","""uniform""","""link""","false","true","7","0.89","0.69","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","301","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.89","0.69","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.641","0.7075"
"66","308","24","0.21","0.41200000000000003","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","7","0.89","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.633","7","0.641","0.7075"
"66","315","24","0.21","0.29100000000000004","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","0.92","""uniform""","""link""","false","true","6","0.89","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.595","7","0.641","0.7075"
"66","322","59","0.27","0.498","""uniform""","0.39","""uniform""","""vaguely-speak""","0.060000000000000005","""uniform""","1","""uniform""","""link""","false","true","7","0.85","0.69","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.602","7","0.641","0.7075"
"66","329","55","0.44","0.35400000000000004","""uniform""","0.46","""uniform""","""vaguely-speak""","0.37","""uniform""","0.7100000000000001","""uniform""","""link""","false","true","9","0.54","0.93","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.53","7","0.641","0.7075"
"67","7","45","0.42","0.402","""uniform""","0.09999999999999999","""uniform""","""vaguely-speak""","0.88","""uniform""","0.16","""uniform""","""link""","false","false","5","0.8300000000000001","0.74","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.44400000000000006","7","0.44400000000000006","0.5149999999999999"
"67","14","35","0.26","0.067","""uniform""","0.04","""uniform""","""vaguely-speak""","0.36000000000000004","""uniform""","0.28","""uniform""","""link""","false","true","6","0.8300000000000001","0.52","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.498","7","0.498","0.5195000000000001"
"67","21","61","0.09","0.629","""uniform""","0.13","""uniform""","""vaguely-speak""","0.35000000000000003","""uniform""","0.19","""uniform""","""link""","false","true","0","0.5","0.76","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.598","7","0.598","0.584"
"67","28","22","0.19","0.523","""uniform""","0.12","""uniform""","""vaguely-speak""","0.14","""uniform""","0.16","""uniform""","""link""","false","true","3","0.56","0.15000000000000002","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.58","7","0.598","0.584"
"67","35","52","0.04","0.109","""uniform""","0.43","""uniform""","""vaguely-speak""","0.6","""uniform""","0.77","""uniform""","""link""","false","true","5","0","0.7","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.591","7","0.598","0.584"
"67","42","42","0.22","0.364","""uniform""","0.03","""uniform""","""vaguely-speak""","0.62","""uniform""","0.45","""uniform""","""link""","false","true","1","0.93","0.93","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.513","7","0.598","0.584"
"67","49","9","0.07","0.114","""uniform""","0.19","""uniform""","""vaguely-speak""","0.22","""uniform""","0.65","""uniform""","""link""","false","false","6","0.33","0.15000000000000002","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.536","7","0.598","0.584"
"67","56","50","0.24","0.072","""uniform""","0.38","""uniform""","""openly-listen""","0.42000000000000004","""uniform""","0.9600000000000001","""uniform""","""link""","false","false","4","0.43","0.55","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.064","7","0.598","0.584"
"67","63","55","0.16","0.068","""uniform""","0.33","""uniform""","""openly-listen""","0.03","""uniform""","0.5700000000000001","""uniform""","""link""","false","true","1","0.6","0.95","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.515","7","0.598","0.584"
"67","70","29","0.02","0.984","""uniform""","0.45","""uniform""","""vaguely-speak""","0.52","""uniform""","0.32","""uniform""","""link""","false","false","9","0.12","0.37","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.003","7","0.598","0.584"
"67","77","12","0.04","0.918","""uniform""","0.22","""uniform""","""openly-listen""","0.63","""uniform""","0.21000000000000002","""uniform""","""link""","false","false","10","0.28","0.61","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5780000000000001","7","0.598","0.584"
"67","84","14","0.03","0.919","""uniform""","0.44","""uniform""","""openly-listen""","0.32","""uniform""","0.85","""uniform""","""link""","false","false","10","0.1","0.27","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.074","7","0.598","0.584"
"67","91","22","0.33","0.91","""uniform""","0.46","""uniform""","""vaguely-speak""","1.08","""uniform""","0.45","""uniform""","""link""","false","false","9","0.37","0.11","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0","7","0.598","0.584"
"67","98","26","0.04","0.634","""uniform""","0.060000000000000005","""uniform""","""openly-listen""","0.68","""uniform""","0.53","""uniform""","""link""","false","true","5","0.63","0.35","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.558","7","0.598","0.584"
"67","105","24","0.17","0.317","""uniform""","0.060000000000000005","""uniform""","""vaguely-speak""","0.3","""uniform""","0.31","""uniform""","""link""","false","false","10","0.23","0.78","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.5","7","0.598","0.584"
"67","112","22","0.36","0.613","""uniform""","0.42000000000000004","""uniform""","""openly-listen""","0.62","""uniform""","0.85","""uniform""","""link""","false","true","6","0.86","0.6","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.16999999999999998","7","0.598","0.584"
"67","119","64","0.29","0.881","""uniform""","0.14","""uniform""","""openly-listen""","0.08","""uniform""","0.31","""uniform""","""link""","false","false","4","0.39","0.2","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.26","7","0.598","0.584"
"67","126","43","0.24","0.327","""uniform""","0.36000000000000004","""uniform""","""vaguely-speak""","0.2","""uniform""","0.51","""uniform""","""link""","false","false","7","0.74","0.74","true","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.579","7","0.598","0.584"
"67","133","14","0.28","0.198","""uniform""","0.26","""uniform""","""openly-listen""","1.04","""uniform""","0.060000000000000005","""uniform""","""link""","false","true","6","0.56","0.8099999999999999","false","false","999","20","1.0E-5","false","true","0.8","5","129","2","""HK""","1","false","1","2","1","20","false","1000","false","10000","false","0.239","7","0.598","0.584"
"67","140","50","0.41000000000000003","0.662","""uniform""","0.27","""uniform""","""vaguely-speak""","0.05","""uniform""","0.35000000000000003","""uniform""","""link""","false","true","3"
